repo	stars	forks	created	pushed	lang	license
Fakedpotatoguy/Best-ping-finder	0	0	2025-07-13	2025-07-14	JavaScript	
Fakedpotatoguy/roblox-ping-finder	0	0	2025-07-13	2025-07-13		
fakult542-sudo/nexus-ui	0	0	2026-02-21	2026-02-21	Lua	MIT
fakvzz/roblox-catalog-proxy	0	0	2026-05-12	2026-05-14	JavaScript	
Falcoraxyz/NEXORA-Clothing-Compiler	0	0	2026-09-13	2026-09-13	Python	NOASSERTION
falkrim/Roblox-Classic-2D-Faces	1	0	2026-01-29	2026-01-29		
fall031-muk/typhoon-survivor	0	0	2026-07-25	2026-07-25	Lua	
Fallendead1/1000HiddenObjects	0	0	2026-09-12	2026-09-20	Luau	
Fallendead1/Junk-OR-JackPot	0	0	2026-08-28	2026-08-31	Luau	
Fallendead1/Search-for-the-egg	0	0	2026-09-11	2026-09-12	Luau	
fallenhymn/self-intro	0	0	2026-05-29	2026-05-29		
Fallkonf2/fallkon	0	0	2022-07-25	2022-07-25		BSD-2-Clause
Fallkonf2/SPTS-custom	0	1	2022-08-24	2022-08-24		
fallon076where-lab/blank-free-gui-roblox	0	0	2026-09-14	2026-09-14	Lua	
falseopx/BetterRobloxUpdateNotifier	0	0	2021-05-20	2021-05-20		
falseopx/RobloxUpdateBot	0	0	2021-04-26	2021-04-26		
falsidge/emdoom-linux-binaries	1	0	2025-10-24	2025-10-24		
Faludaddd/Reconnector	0	0	2026-08-05	2026-08-09	Swift	
Falutist/roblox-game-api-test	0	0	2026-06-17	2026-06-17	Python	
fammustafa35yt-del/ROBLOX	0	0	2026-07-08	2026-07-10	Luau	
famthenoob/roblox-gemini-proxy	0	0	2025-08-27	2025-08-28	JavaScript	
famuliaimya-sketch/freescriptsforroblox	0	0	2026-08-20	2026-08-20	Lua	
Fan-07/higher-binary-crypt-clamp	2	0	2026-06-08	2026-06-17	Luau	
Fan-07/Mainmenu-play-button-	0	0	2026-05-23	2026-06-13	Lua	
FancyDucc/BetterBezier	1	0	2025-03-12	2025-03-12		NOASSERTION
FancyDucc/FancyDucc-Portfolio	0	0	2024-10-27	2026-09-18	HTML	
FancyVirus/Liaison	0	0	2026-07-08	2026-08-26		
Fanforever5/Roblox1	1	0	2024-01-18	2024-01-18		
Fangous/RbxBehaviorTree	1	0	2024-11-13	2025-04-07	Luau	MIT
Fangous/RbxBehaviorTreeVisualizer	0	1	2024-12-08	2025-03-03	Luau	MIT
FanisPrograms/roblox-quiz-python	2	1	2024-03-05	2024-04-03	Python	
fantasygamery/Anti-Roblox-Ads	0	0	2017-08-12	2017-08-12	JavaScript	
Faqihkaisarnaufal/Nauafal	0	0	2024-05-25	2024-05-25		
faradayenjoyer/Roblox	0	0	2023-01-17	2023-01-20	Lua	
faranontheway/HollowWard	1	0	2026-04-03	2026-04-03	Lua	
fareis2000/Roblox-LUA	0	0	2025-04-03	2025-04-08		
fares-nafea/roblox-rojo-starter	0	0	2026-01-02	2026-01-29	Lua	
FarFromLittle/BaseClass	1	2	2025-04-04	2025-04-07	Lua	MIT
FarFromLittle/Questline	9	2	2022-12-09	2025-04-07	Lua	MIT
farhaniqbalbajwa/Roblox	0	0	2026-04-18	2026-04-18	Lua	
farhat-jojma/roblox	0	0	2025-10-01	2025-10-10	Astro	
faridgg141-code/Fruits.lua	1	0	2025-12-17	2025-12-17	Lua	
farioliadao-collab/doors_kit	0	0	2026-08-27	2026-08-27		NOASSERTION
farioliadao-collab/doors_starter_kit	0	0	2026-08-27	2026-08-27		
farisdhaher148-sketch/Bestscriptintheworld1	0	0	2026-07-20	2026-07-20		
farizrifqi/prospecting-discord-bot	1	0	2025-09-23	2025-09-24	JavaScript	
farrel2424/Team-Roblox-2024	0	0	2024-10-14	2024-10-15	HTML	
fartg/rbxcat	2	0	2024-01-10	2024-02-01	Lua	MIT
farwedyed/farwedyed.github.io	0	0	2025-06-25	2026-07-26	HTML	
faryarz7-blip/Neverlose-UI	0	0	2026-07-15	2026-07-22	Luau	
fashploxomne/DSMidnight	0	0	2025-05-19	2025-05-19		Apache-2.0
fashwest990/YeetPlane	0	0	2025-05-19	2025-05-19		Apache-2.0
FastAnalytics/pain-interactive-website	0	0	2026-09-05	2026-09-05	TypeScript	
fasterfakaris/Roblox-Extra-Math	0	0	2025-07-09	2025-07-09	Lua	CC0-1.0
Fastering18/Goblox.js	1	0	2020-12-18	2021-02-12	JavaScript	MIT
Fastering18/lua-brainfuck	1	0	2022-03-04	2022-03-04	Lua	MIT
Fastering18/LuavaScript	3	0	2021-01-15	2022-02-16	Lua	MIT
Fastering18/rojo-tutorial	1	0	2026-09-19	2026-09-19	Luau	
fastflagassistant/RDI	0	0	2025-08-03	2025-06-02		MIT
Faswe000/QuantumDJSystem	0	0	2026-07-09	2026-07-09		
Fatah144/FISCH-WIKI-2.0	0	0	2025-02-19	2025-02-19		
fatalstrikeofc-Blox/roblox	0	0	2025-09-28	2025-12-06	Lua	
Fatboychummy-CC/RoEvents	0	0	2021-11-17	2021-11-17	Lua	
Fatboychummy-CC/SimplifyUI	3	0	2021-03-23	2022-09-06	Lua	
Fathandi/YayiddStore	0	0	2024-10-24	2025-01-16	JavaScript	
fathanh004/roblox-course	0	0	2025-04-14	2025-04-16	Lua	
fatihacker66/mc-roblox-api	0	0	2026-01-29	2026-01-30	JavaScript	
fatihah454/Ooceanlib	0	0	2025-12-13	2025-12-13	Lua	
fau-1o/Artnet2Roblox	1	0	2026-08-15	2026-09-05	Python	
faulty-segmentation/void-loader	0	0	2024-07-29	2024-07-29	Luau	
faust504/rostory	0	0	2026-01-31	2026-01-31	Luau	
fausta4303/LBA	0	0	2025-02-07	2025-04-20	Luau	AGPL-3.0
fauxtyai/Ro-OOP	0	0	2025-07-28	2025-07-28	Luau	MIT
fauzisigma2-cmd/https-fauzisigma2-cmd.github.io-fzscary-store	0	0	2026-04-26	2026-04-26		
Favaretto02/Otimiza-o-	0	0	2024-12-15	2024-12-15		
faviolarodrigues0-netizen/KAKASHIXD3316	0	0	2026-02-25	2026-02-25		
FawazAlkaabiAUBH/SWEN360L	0	0	2025-09-23	2025-09-30	Luau	MIT
fawwazabdulaziz09/Market-Fish-It	0	0	2025-12-06	2025-12-06	JavaScript	
fawwazakbarramadhan-png/capystore.id	0	0	2026-06-12	2026-06-12	HTML	
fayez4083-del/fayez-store	0	0	2025-10-31	2025-11-01	HTML	
Fayn806/roblox-asset-generator	0	0	2026-06-11	2026-06-11	JavaScript	
FAYU-HUB/F3X-Haxxer	0	0	2026-02-25	2026-02-26	Luau	
FAYU-HUB/RSN	0	0	2025-11-18	2025-11-18	HTML	
fayvrit/millionware	0	1	2024-12-31	2025-01-30	Lua	
fayvrit/serializer_config	0	0	2025-01-24	2026-05-17	Luau	
fayvrit/Typeface	0	2	2024-12-19	2025-06-13	Lua	
faze4ik/BlocxStrapThemes-	0	0	2025-05-29	2025-05-29		
faze4ik/Roblox-Image-Restoration	0	0	2026-07-03	2026-09-09		
FaZeDDG/calvin	0	0	2018-02-28	2018-02-28		
fazelstudio/codemirror-lang-luau	1	0	2026-09-04	2026-09-06	JavaScript	MIT
fazilajajir-hub/Gui-exeloiter-	0	0	2026-06-01	2026-06-01		
FB4Studios/Brisbane-train-sim	0	1	2020-12-22	2022-09-13		
FByugo/fbyugo.github.io	0	0	2026-07-24	2026-09-06	HTML	
FByugo/roblox-scripting-mastery	0	0	2026-04-11	2026-06-01		
FByugo/Vault	0	0	2026-07-24	2026-07-24	Luau	MIT
FCChen/RetinaFace-API	0	0	2024-01-18	2024-01-19	Python	
Fconstant/Jolt	0	0	2025-12-18	2025-12-25		MIT
fdbdbdfg/roblox2020	0	0	2025-09-11	2025-09-11		
fdel15/roblox-exercises	0	0	2026-07-05	2026-07-30	Luau	
fdierwo/RBLX-NPC-AI-system	0	0	2025-10-28	2025-10-28		
FDOL/asdwex	0	0	2022-08-22	2022-08-22		
Fear-for-Fun/puppet-master	1	0	2026-06-04	2026-08-24	Luau	MIT
Fear-for-Fun/repertoire	3	0	2026-02-15	2026-03-30	Luau	MIT
FearedFusionX/roblox-iframe-profile	0	1	2023-12-05	2023-12-05		
featherfall-org/difficulty-chart-obby	0	0	2026-03-04	2026-03-30	Luau	MIT
featherfall-org/quill	14	4	2025-06-13	2026-08-03	Luau	MIT
Featurestarlight833/featurestarlight833.github.io	0	0	2026-08-06	2026-08-09	HTML	
Febreeze-sys/technified-shield	1	1	2026-02-24	2026-03-11	HTML	
Febreeze-sys/Watcher	0	0	2026-05-14	2026-08-26	Lua	MIT
febryAMZ/roblox-math-adventure	0	0	2026-06-27	2026-06-27	Lua	
febuz/molgang-roblox	0	0	2026-04-07	2026-07-27	Lua	
febuz/roblox_mahjongrestaurant	0	0	2025-09-20	2025-09-20		
Fecollectionexploit/Roblox-Apps-Beta	1	1	2022-01-21	2022-01-21		
Fectual/IceHubV1	0	0	2022-09-25	2022-09-25		
Fecy-Inc/WallWalk	0	0	2025-02-22	2026-02-19	Luau	
fed3ita0167-dotcom/roblox-complete-economy-system	0	0	2026-08-25	2026-08-25		
fed3ita0167-dotcom/roblox-fivem-economy	0	0	2026-08-25	2026-08-25		
Feddesapia/Gamepass-Item-Giver	0	0	2025-05-18	2025-05-18		
feddewestra-ship-it/RobloxGames	0	0	2026-05-02	2026-05-02		GPL-3.0
fedeetide/FanBlox	0	1	2021-05-11	2021-07-17		MIT
fedelozhahaha/cxt_g-s-Portfolio	0	0	2025-12-24	2025-12-24		
FederalNando/BloxSearch	0	0	2024-09-16	2024-09-16	JavaScript	
fedexogallx/Roblox-GUI-MENU-2	0	0	2026-08-17	2026-08-17	Lua	MIT
fedor655/roblox-detect	0	0	2026-09-18	2026-09-18	Python	
fefeyfeshyefygh/sitetest	0	6	2022-10-04	2022-08-13		
FeftyManFan/monkey-luau	1	0	2023-03-07	2023-03-07	C++	
FeGamesAri/HiddenPartBadge	0	0	2025-01-02	2025-01-02		
fehlhabers/roblox-studio-start	0	0	2023-04-15	2023-04-15		GPL-3.0
feifei12359/game-trend-radar	0	0	2026-03-16	2026-03-18	TypeScript	
fejelude/DreamGarageTycoon	1	0	2025-12-28	2026-08-29		
fejelude/Portfolio	1	0	2025-12-18	2026-09-23	JavaScript	
fejelude/Sofra	1	0	2026-08-22	2026-09-23	JavaScript	
fekie/roboat	30	9	2023-03-18	2026-03-27	Rust	MIT
Feliks0200/Roblox-icon-FIX	2	0	2026-06-16	2026-06-16	Python	
felipe-juan/dijkstra-roblox-game	0	0	2026-06-08	2026-06-12	Lua	
Felipe0Guilherme/Mai_Roblox_Picker	0	0	2026-04-25	2026-06-12	JavaScript	
felipeal15/RocketClone	0	0	2026-09-12	2026-09-12	Luau	
felipebulcao/RobloxStatus	2	1	2020-04-04	2020-06-04	HTML	MIT
FelipeKazu/scripts-rblx	1	0	2026-06-30	2026-07-05	Lua	
felipemelocorrea040/Script-roblox-gui-REAL-	0	0	2025-12-09	2025-12-09		
felipePro3/ZONE-86	0	0	2026-09-19	2026-09-19	Lua	
FelipeReisDz/Automa-o-Server-Roblox	0	0	2026-08-31	2026-09-21	Lua	
Felix010985/luau86	0	0	2026-02-06	2026-02-06	Lua	MIT
felixaartemov/Roblox-Thumbnail	0	0	2026-01-07	2026-01-07		
Felixdogde/Pyp-ass--multiclient-DE-	0	0	2024-07-05	2024-07-05		MIT
FelixEdenborgh/World-Zero-Anime-RPG-autofighter	0	0	2024-12-18	2024-12-18	Python	
felixsidzed/cdtl	1	0	2025-10-22	2026-07-16	C++	Unlicense
felixsidzed/hiv	0	0	2026-06-11	2026-07-17	Luau	MIT
felixsidzed/ldbg	1	0	2025-12-13	2026-07-16	C++	MIT
felixsidzed/luau-profiler	0	0	2026-07-16	2026-07-16	C++	MIT
felixsidzed/lussy	0	0	2026-03-27	2026-03-27	Luau	
felixsidzed/midikb	0	0	2026-03-13	2026-03-13	Python	
felixsidzed/porch	0	0	2026-04-16	2026-04-16	Luau	MIT
felixsidzed/ujsbb	0	0	2026-07-11	2026-07-11	Luau	
felonist/GameSense-UI-Roblox	0	0	2024-08-09	2024-09-04		
FelonyMane/roblox-gun-tool	0	0	2026-09-09	2026-09-09	Lua	
FelonyMane/roblox-voxel-destruction	0	0	2026-09-10	2026-09-10		
Felpor-cmd/IceRace	0	0	2026-02-20	2026-03-25	Luau	
Felpor-cmd/Leaf-Game-Roblox	0	0	2025-09-23	2025-10-13	Luau	
FelpsModder115/desafio_roblox	0	0	2023-11-24	2023-11-24		
Felvincc/Gunita	0	0	2026-06-26	2026-06-30	Luau	
femboyhub435/roblox-studio-web	0	0	2026-08-23	2026-08-23	JavaScript	GPL-3.0
femboys-tf/VapeForRoblox	0	0	2022-09-08	2022-09-08	Lua	
femboys-tf/vxpecustom	0	1	2022-08-05	2022-06-24		
FemboyXyla/roblox-grapple	0	0	2024-08-23	2024-08-23	Lua	NOASSERTION
FemboyXyla/SimpleSprint	0	0	2024-10-16	2024-10-16	Lua	
femce4l20/high-performance-water-2026	0	0	2026-06-03	2026-06-03	Lua	
femce4l20/roblox-chrome-extension-wip	0	0	2026-05-16	2026-05-30	JavaScript	
Femfus/fps-counter	1	0	2025-02-06	2025-02-06		
Femfus/roblox-menu-libs	0	0	2026-01-10	2026-02-19	Luau	
femphilic/cloudy	0	0	2025-10-13	2025-10-13		
femphilic/hdapp	0	0	2025-12-08	2025-12-08	Luau	
femphilic/requestly	0	0	2025-10-16	2025-11-29	Luau	MIT
fengchenxue/motorcycle	0	0	2026-07-13	2026-07-17	Luau	
fennboii/Roblox-Studio-RPC-Ver.-1.0	3	0	2021-04-13	2022-12-19	JavaScript	MIT
FennHack/LastLetterBeta	0	0	2026-02-26	2026-02-27	Lua	
Feno2105/cloud_v1_2_3	0	0	2026-02-06	2026-02-10	PHP	
fenrave/luau-raygui	1	0	2025-11-19	2025-12-05	Luau	
fenrave/Quail-Luau	3	0	2025-12-17	2026-01-26	Luau	MIT
fenrave/rayluau-framework	1	0	2025-11-21	2026-02-04	Luau	
fenrave/TMJ-Loader-for-Luau-Raylib	0	0	2025-11-06	2025-11-08	Luau	MIT
fenrave/zune-filesystem-resolver	1	0	2025-12-01	2026-01-14	Luau	MIT
fentmarket/Roblox-Thread-suspender-for-reclass-users	0	0	2024-05-19	2024-05-19	C++	
ferbsgift/Roblox-Edu-Tools	0	0	2025-06-06	2025-07-12	Lua	
FerFixxio/GrowAGardenCalc	2	0	2025-05-31	2025-09-11	TypeScript	
Ferger123354/Roblox2017Images	0	0	2025-08-02	2025-08-08		MIT
Ferh-at/fusion-practice	0	0	2026-08-16	2026-09-18	Luau	
ferilab/3D_Roblox-style_Doors_animation	0	0	2025-07-06	2025-07-06		
ferisetiadi112-crypto/monster-figter-	0	0	2026-09-23	2026-09-23	Luau	
Fern-a11y/GamingWords	0	0	2026-08-30	2026-08-30		
fernandabarbosadavid-art/ia-plugin-roblox	0	0	2026-02-14	2026-02-14		
fernandesperezvictor61-boop/Roblox-Prime	0	0	2025-10-20	2025-10-20		
fernando3001/External-Roblox-DataStore	4	0	2024-05-13	2024-05-14	Python	MIT
fernandoagoncalves/simple-roblox-orb	1	0	2021-05-05	2021-05-06	Lua	
fernandoagoncalves/simple-roblox-visualizer	0	1	2021-05-07	2021-05-07	Lua	
fernandomdsanastacio-coder/Jogos-roblox	1	0	2025-12-20	2025-12-20	Lua	
fernforestgames/luau-gdextension	39	3	2025-10-18	2026-05-28	C++	MIT
Ferropelato/juego-escape-aldea-roblox	0	0	2026-06-10	2026-06-15	Lua	
FervidGlint675/Roblox-simple-Admin-Panel	0	0	2026-05-26	2026-05-26	Lua	
Ferxas/RokitRojoTemplateProject	0	0	2025-07-29	2025-07-29	Luau	
FestiveIcing/testingggggg	0	0	2026-08-30	2026-08-30	Luau	
fetchisepic/SPLAT	0	0	2025-06-17	2025-06-17		
fetchloop/AStateMachine	1	0	2026-01-15	2026-01-15	Lua	
feurize/autocashier	0	0	2026-08-15	2026-08-15	Lua	
Fevereiro2/roblox-minigame	0	0	2025-12-24	2026-01-05	Lua	
fewkz/cells	1	0	2022-11-10	2024-11-20	Lua	MIT
fewkz/character-realism	7	6	2022-09-25	2025-01-02	Lua	MPL-2.0
fewkz/froact	3	0	2022-09-22	2023-05-01	Python	MIT
fewkz/fuel	3	0	2022-10-08	2022-10-22	Lua	MIT
fewkz/luau-to-rojo	0	0	2022-10-19	2024-11-19	TypeScript	MIT
fewkz/roblox-gears-mirror	0	0	2022-09-29	2022-10-09	TypeScript	MIT
fewkz/rx-luau	0	0	2022-10-09	2023-05-01	Lua	MIT
fewkz/studio-wally	23	2	2022-09-27	2026-09-04	Python	MIT
fewkz/typed-luau-promise	13	1	2023-07-30	2023-07-30	Lua	
ffaleatorio94-dev/Criar-scripts-lua-	0	0	2026-02-25	2026-02-25		
ffggggg-iolk/yazeets-store	0	0	2026-07-25	2026-07-25	JavaScript	
ffhggghitf754-commits/Roblox-game-icons-aren-t-loading	0	0	2026-08-01	2026-08-01		
ffhggghitf754-commits/Roblox-game-icons-aren-t-loading.	0	0	2026-08-01	2026-08-01		
ffirmware/portfolio	0	0	2026-08-04	2026-08-04	TypeScript	
ffkazinhobebe-dot/Luacoder	0	0	2026-02-08	2026-02-08		
fflgkci0-code/neverloseuil_ib	0	0	2026-03-29	2026-07-09	Luau	
ffrostfall/BridgeNet2	72	14	2022-11-23	2025-05-30	Luau	MIT
ffrostfall/ByteNet	181	34	2023-12-06	2025-08-01	Luau	MIT
ffrostfall/character-interpolation-example	9	2	2024-12-18	2025-02-06	Luau	MIT
ffrostfall/crunchyroll	98	9	2025-05-20	2025-12-13	Luau	MIT
ffrostfall/fluid	40	16	2025-06-18	2026-09-23	Luau	MIT
ffrostfall/heluau	5	0	2025-04-29	2025-05-25	Luau	MPL-2.0
ffrostfall/keyForm	11	1	2023-10-31	2024-07-25	Luau	MIT
ffrostfall/luausignal	26	2	2023-09-19	2026-08-11	Luau	MIT
ffrostfall/optimized-gerstner-waves	4	0	2025-02-03	2025-02-16	Luau	MIT
ffrostfall/polybool-luau	2	1	2025-06-01	2025-06-09	Luau	MIT
ffrostfall/rmake	10	0	2025-08-28	2025-10-13	Luau	MIT
ffrostfall/roblox-writeups	11	0	2022-12-18	2023-08-21		
ffuffix/roblox.discord.presence	2	0	2025-11-27	2026-01-06	Rust	
ffuffix/roblox.studio.dust.mcp	0	0	2026-05-31	2026-06-04	Rust	Apache-2.0
ffvt7hj4cc-cpu/Roblox	0	0	2026-01-23	2026-01-23		
Fg-naitik/luau-basics	1	0	2026-09-17	2026-09-17	Lua	
fg32/FunScriptsHub	0	0	2026-04-08	2026-09-06	Luau	
fgabrieltop211/RobloxMulti_Optimized	1	0	2025-09-09	2025-10-10	Python	
fgabrieltop212/Script-	0	0	2026-03-15	2026-03-15	Lua	
FGMDev/Roblox	0	0	2024-12-14	2024-12-14	Lua	
FHA868/FastCast	1	0	2025-03-30	2025-03-30	HTML	
fhmediaworkspace-stackagh/roblox-game	0	0	2026-09-16	2026-09-16	Lua	
fhuev12/industrialist-balancer	0	0	2026-08-28	2026-08-30	JavaScript	NOASSERTION
fhuffner91/desafio-2-roblox-dio	1	0	2022-07-11	2022-07-11		
fhuffner91/desafio-roblox-1-dio	1	0	2022-07-06	2022-07-06		
fhwifmw/BloxEnv	8	0	2026-07-19	2026-07-20	Luau	MIT
FiammettaLaterano/Lua-Script-For-Roblox-Games-Developer	1	0	2024-08-02	2024-08-02	Lua	
Fiamoncini/SquidGameRoblox	1	0	2024-07-23	2024-07-23		
fian07-kemiri/roblox-game	0	0	2026-03-06	2026-03-06		
fiangg20/nox	0	0	2026-07-02	2026-09-02	Luau	MIT
FiercePrism/IcedGroupDigger	0	0	2020-08-28	2020-08-28	Python	
FiercestNewt/Quick-Roblox-Functions	0	0	2023-06-27	2023-06-27		
FieryWolfLevi/ROBLOX-Toy-Defense-Calculator	0	0	2026-08-09	2026-08-17	JavaScript	
fifamobilesecond6-collab/roblox	0	0	2025-11-16	2025-11-16		
fifayy/fifayy-s-Roblox-pictures-Projects-and-Code	0	0	2020-08-05	2020-08-05		
fifyfuiuu/Flash-Script-V1	0	0	2025-03-30	2025-03-30		
Figma2Roblox/rbx-ui	0	0	2024-06-11	2024-06-19	TypeScript	MIT
figueroadeison2003/Roblox-sword-12	0	0	2020-03-31	2020-03-31		GPL-3.0
FIHHHH2/Fih-Menu	0	0	2026-08-30	2026-08-30	Lua	
FijiAura/bloxban	0	0	2025-08-26	2025-09-11	HTML	MIT
fijiwaterr/Roblox-Ban-System	1	0	2026-07-26	2026-07-26	Lua	
fijw/Chronovisor	0	0	2025-10-18	2025-11-13	Luau	MIT
fijw/Classify	0	0	2025-11-13	2025-11-13	Luau	MIT
fijw/Schema-Utils-Roblox	0	0	2025-07-22	2025-07-23	Luau	MIT
Fikkanel/roblox-tracker	0	0	2026-08-12	2026-08-12	JavaScript	
fikriaf/3D-Roblox-and-Ball	0	0	2025-12-02	2025-12-24	Python	MIT
Filas1/Treasure-Hunting	1	0	2024-09-23	2024-11-13	Lua	
FileNotFoundXD/Rblx-Vrtx-Converter	0	0	2026-05-08	2026-05-25		
filesoriginuknown-ui/military-base-planner	0	0	2026-02-08	2026-02-08		
Filfay/roblox-pet-oyunu	0	0	2026-06-30	2026-06-30	Lua	
filhododino48-art/animator-vs-animation-fight-game	0	0	2026-09-09	2026-09-09		
filik19/tcoe	0	0	2026-05-10	2026-07-05		
FilinSep/rbthon	1	0	2023-10-07	2023-10-07	Python	MIT
FILINSI/Auto-shake-roblox	0	0	2024-11-06	2024-11-06	Python	
FilipeDevv/roblox-site	0	0	2026-04-20	2026-04-20	HTML	
filipemerli/gamehub-privacy-policy	0	0	2025-12-04	2025-12-05	HTML	
filipemerli/gamehub-roblox	0	0	2025-11-07	2025-11-07	HTML	
FilipoMC/onps-turbine-demand-calculator	0	0	2025-08-29	2025-08-30	Rust	
filiptibell/roblox-studio-utils	6	0	2024-07-05	2026-06-01	Rust	MPL-2.0
filiptibell/roblox-ui	33	2	2023-04-21	2026-06-05	Rust	MPL-2.0
filiptibell/wally-utilities-extension	9	1	2022-07-13	2023-09-12	TypeScript	MIT
filipvlad2/roblox-interaction-lab	0	0	2026-08-04	2026-08-12	Lua	
FilledDown/Roblox-Development-Portfolio	0	0	2026-06-06	2026-07-21	HTML	
FilledDown/Roblox-Development-Toolkit	30	0	2026-02-21	2026-03-31	Lua	
filoxen/clothing-portal	0	1	2026-03-07	2026-03-16	Python	GPL-3.0
filoxen/filoxen-luau	0	0	2026-02-16	2026-05-21	Luau	MIT
filoxen/rbx-asset-utils	0	0	2026-02-16	2026-02-24	Luau	MIT
filoxen/rbx-reface	2	1	2026-03-25	2026-05-22	Luau	MIT
filoxen/rbx-upload	0	0	2026-02-18	2026-03-07	Python	GPL-3.0
filoxen/threads	1	0	2025-12-21	2026-03-07	Python	GPL-3.0
filoxen/threads-luau	0	0	2026-02-16	2026-02-24	Luau	MIT
filoxen/workspace-detector	2	1	2025-09-22	2025-11-04	Luau	GPL-3.0
FilteredAsync/fusion-framework-blueprint	0	0	2026-07-04	2026-07-05	HTML	
FilteredAsync/outage-gameplay-blueprint	0	0	2026-08-07	2026-08-08	HTML	
fin-github/discord.roblox	0	0	2024-05-14	2024-05-14		
fin-github/RobloxERLCapi	0	0	2024-04-28	2024-04-28	Lua	
Finalb-Studios/Lucya	8	8	2022-03-13	2022-03-20	HTML	
FinancialMistake/financialmistake.github.io	0	0	2025-06-20	2026-04-05	HTML	Unlicense
finayv2/-ArmWrestleTingTesting	0	0	2021-01-13	2021-01-13	Lua	
Finchasaurus/rbxts-game-template	0	0	2026-07-11	2026-09-18	TypeScript	
Finchasaurus/UIBlox	2	0	2023-03-19	2023-03-19	Lua	
FINDevKa/Luau-Leaderstats-Coin	0	0	2026-04-08	2026-04-08		
FindingSelfInDespair/UIHydraLib	0	0	2025-04-23	2025-04-24	Lua	
finestcubegamestudio/Backend-server	0	0	2026-08-27	2026-08-27		
finista/Atlas	1	0	2025-11-29	2026-01-13	Luau	Apache-2.0
finista/GrowAGarden	0	0	2025-05-25	2025-06-05	Luau	
finista/Roblox-React-Mini	0	0	2025-02-28	2025-04-06	Luau	Apache-2.0
finlay6/Horrible-water-fountain-code	0	0	2026-04-12	2026-09-17	Luau	
finlay6/Moga-Moga	0	0	2026-04-04	2026-04-12	Luau	
finley27-boo/Bundeswehr-essen-rp	0	0	2026-06-05	2026-06-05	HTML	
finnagen/customer-system	0	0	2026-06-28	2026-06-28	Luau	
finnagen/cutscene-library	0	0	2026-06-28	2026-06-28	Luau	
finnagen/discordu-v2	0	0	2025-12-23	2026-02-06	Luau	
finnagen/spell-module	0	0	2026-06-28	2026-06-28	Luau	
finnbusse/roblox-dns-block	0	0	2023-11-11	2023-11-11		GPL-3.0
finndogg21-ui/slingshot-mockup	0	0	2026-05-14	2026-05-17	HTML	
FinnGh123/roblox-poop-teleporter-gui	0	0	2026-09-05	2026-09-05		
FinTheSoldier/RobloxArmyProfile	0	0	2023-09-05	2023-09-05		
FionaFaust/astrbot_plugin_roblox	1	0	2026-08-12	2026-08-12	Python	
fioskho-hub/Dashbord-Roblox	0	0	2026-06-04	2026-06-09	JavaScript	
firancly/Animal-Game	0	0	2026-05-30	2026-09-01	Luau	
firancly/Enemy-AI	0	0	2026-01-19	2026-02-02	Luau	
firancly/Hangman	0	0	2025-01-18	2025-12-20	Luau	
firancly/spiderman-roblox	1	0	2025-12-25	2026-01-06	TypeScript	
firatseyrek35/Roblox-Obby-Game	0	0	2022-06-30	2022-06-30		
Fire1Sky/Auxillery	1	0	2024-11-21	2026-06-14	Lua	
fireantenna/Marvel-Adventures	0	0	2026-08-18	2026-08-18	Luau	
FireBird702/rostaller	0	0	2024-07-12	2026-03-12	JavaScript	MIT
Firebladedoge229/Mintstrap	1	0	2024-03-23	2024-07-31		MIT
Firebladedoge229/RobloxAdDownloader	0	0	2023-12-08	2023-12-08	Python	MIT
Firebladedoge229/RobloxClothingImageFinder	2	2	2024-03-05	2024-06-20	Python	MIT
Firebladedoge229/RobloxStudioManager	5	2	2024-05-22	2026-02-13	Python	GPL-3.0
Firebladedoge229/RobloxStudioPatcher	2	0	2024-01-25	2024-06-20	Python	MIT
Fireblox450/steal-a-joler-site	0	0	2025-07-31	2025-07-31	HTML	
Fireboltofdeath/node-rbx-sqlite3-server	2	3	2019-01-18	2020-02-03	JavaScript	
Fireboltofdeath/rbx-sqlite3full-server	2	1	2019-01-21	2019-04-28	JavaScript	
Fireboltofdeath/rbx-websocket-proxy	7	0	2019-04-30	2024-04-05	Lua	
Fireboltofdeath/roblox-feet	5	0	2023-02-12	2023-02-20	TypeScript	
Fireboltofdeath/roblox-ts-discord-bot	0	0	2024-04-25	2024-04-25	Lua	
Fireboltofdeath/roblox-video-proxy	1	1	2020-09-23	2020-09-24	JavaScript	
Fireboltofdeath/roblox-websocket-proxy	2	0	2024-04-05	2024-04-25	Rust	
Firebros1/MonkeyDefender	0	0	2022-07-25	2022-08-01	Lua	
FireExtravasate/roblox	0	0	2025-11-14	2025-11-15	Lua	MIT
firefa123/Firehub	0	0	2026-02-19	2026-02-19	Lua	
firegamerkingz-creator/VALVES	0	0	2026-09-21	2026-09-21	HTML	
firegames32/Roblox-game-documentation	0	0	2026-01-15	2026-01-15		
FireGodis/KodlandRobloxTeste	0	0	2025-04-09	2025-04-09		
FireRainbowtime/shirt	0	0	2025-03-23	2025-03-23		
Firere/SpriteClip	0	0	2024-06-08	2024-08-28	Luau	GPL-3.0
FireSuper23/LUA-Roblox-Cuff-System	1	0	2026-08-06	2026-08-06	Lua	MIT
firethetwo/luarpy	1	0	2025-11-12	2026-02-02	Luau	MIT
